,type_avion,age_avion,nombre_passagers,consommation_carburant
166,B738,2006.0,189.0,0.9466987877384825
167,B738,2007.0,189.0,0.8498465033701853
168,B738,2007.0,189.0,0.7523686949976803
169,B738,2010.0,189.0,0.8111711070146057
170,B738,2010.0,189.0,0.9234435293201917
171,B738,2011.0,149.0,0.7300854845039534
172,B738,2011.0,149.0,0.9338077041624917
173,B738,2018.0,189.0,0.6260219615291166
174,B738,2018.0,189.0,0.6784612130032207
175,B738,2017.0,189.0,0.6545990800704635
176,B738,2017.0,189.0,0.9299644018267154
177,B738,2017.0,189.0,0.9337107390476465
178,B738,2017.0,189.0,0.8065424570455307
179,B738,2017.0,189.0,0.6055437382069242
180,B738,2017.0,189.0,0.730996249783325
181,B738,2017.0,189.0,0.8970712944655235
182,B738,2017.0,189.0,0.806990664841573
183,A320,,,0.7184544486664585
184,A320,,,0.8204517589158055
185,B737,2002.0,149.0,0.8772335358377923
